"seriesID","seriesCode","seriesName","seriesParent","seriesUnits","entityID","entityIso","entityName","dataValue","dataYear","dataNote","dataSource","seriesDescription","dataValue 1","dataValue 2","dataValue 3","dataValue 4","dataValue 5"
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,29,"BDI","Burundi","Other",2022,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,29,"BDI","Burundi","Other",2023,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,29,"BDI","Burundi","Other",2024,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,31,"BEN","Benin","LRIC+",2019,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,31,"BEN","Benin","LRIC+",2020,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,31,"BEN","Benin","LRIC+",2021,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,31,"BEN","Benin","LRIC+",2022,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,31,"BEN","Benin","LRIC+",2023,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,31,"BEN","Benin","LRAIC",2024,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,34,"BGD","Bangladesh","Fully Distributed Costs",2022,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,35,"BHR","Bahrain",,2021,"","","Advanced retail","LRIC","Fully Distributed Costs",,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,35,"BHR","Bahrain",,2022,"","","Advanced retail","Fully Distributed Costs","LRIC","Other",,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,35,"BHR","Bahrain",,2023,"","","Advanced retail","Other","LRIC","Fully Distributed Costs","Stand Alone Costs (SAC)",
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,35,"BHR","Bahrain",,2024,"","","Advanced retail","LRIC","Fully Distributed Costs","Stand Alone Costs (SAC)","Other",
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,37,"BLR","Belarus","Fully Distributed Costs",2020,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,37,"BLR","Belarus","Fully Distributed Costs",2021,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,37,"BLR","Belarus","Fully Distributed Costs",2023,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,37,"BLR","Belarus","Fully Distributed Costs",2024,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,39,"BOL","Bolivia (Plurinational State of)","Fully Distributed Costs",2021,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,39,"BOL","Bolivia (Plurinational State of)","Fully Distributed Costs",2022,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,39,"BOL","Bolivia (Plurinational State of)","Fully Distributed Costs",2023,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,39,"BOL","Bolivia (Plurinational State of)","Fully Distributed Costs",2024,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,40,"BWA","Botswana","Fully Distributed Costs",2020,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,40,"BWA","Botswana","Fully Distributed Costs",2021,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,40,"BWA","Botswana","Fully Distributed Costs",2022,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,40,"BWA","Botswana","LRIC",2023,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,40,"BWA","Botswana","LRIC",2024,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,41,"BRB","Barbados","Other",2022,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,41,"BRB","Barbados","Other",2023,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,42,"MMR","Myanmar","LRIC",2022,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,42,"MMR","Myanmar","LRIC",2023,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,42,"MMR","Myanmar","LRIC",2024,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,43,"BRN","Brunei Darussalam","Other",2019,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,43,"BRN","Brunei Darussalam","Other",2020,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,43,"BRN","Brunei Darussalam","Other",2021,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,43,"BRN","Brunei Darussalam","Other",2022,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,43,"BRN","Brunei Darussalam","Other",2023,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,43,"BRN","Brunei Darussalam","Other",2024,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,48,"KHM","Cambodia","Fully Distributed Costs",2021,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,48,"KHM","Cambodia","Fully Distributed Costs",2022,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,48,"KHM","Cambodia","Fully Distributed Costs",2023,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,49,"CHL","Chile","Other",2019,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,49,"CHL","Chile","LRIC",2020,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,49,"CHL","Chile","LRIC",2021,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,49,"CHL","Chile","LRIC",2022,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,49,"CHL","Chile","LRIC",2023,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,49,"CHL","Chile","LRIC",2024,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,50,"CHN","China","Other",2021,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,50,"CHN","China","Other",2022,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,50,"CHN","China","Other",2023,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,54,"LKA","Sri Lanka","Fully Distributed Costs",2021,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,57,"COG","Congo (Rep. of the)","LRIC+",2019,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,57,"COG","Congo (Rep. of the)","LRIC+",2021,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,57,"COG","Congo (Rep. of the)","LRIC+",2022,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,57,"COG","Congo (Rep. of the)","LRIC+",2023,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,57,"COG","Congo (Rep. of the)","LRIC+",2024,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,63,"CUB","Cuba","Fully Distributed Costs",2023,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,63,"CUB","Cuba","Fully Distributed Costs",2024,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,66,"CYP","Cyprus","Other",2019,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,66,"CYP","Cyprus","Fully Distributed Costs",2020,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,70,"DMA","Dominica","Other",2024,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,74,"EGY","Egypt","Other",2020,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,74,"EGY","Egypt","Other",2023,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,74,"EGY","Egypt","Other",2024,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,78,"FRA","France","Other",2019,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,79,"FJI","Fiji","Fully Distributed Costs",2021,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,79,"FJI","Fiji","Fully Distributed Costs",2022,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,85,"GAB","Gabon","Fully Distributed Costs",2019,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,85,"GAB","Gabon","Fully Distributed Costs",2021,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,85,"GAB","Gabon","Fully Distributed Costs",2023,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,85,"GAB","Gabon","Fully Distributed Costs",2024,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,98,"GTM","Guatemala","Other",2022,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,98,"GTM","Guatemala","Other",2023,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,98,"GTM","Guatemala","Other",2024,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,103,"HKG","Hong Kong, China","Other",2019,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,103,"HKG","Hong Kong, China","Other",2020,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,103,"HKG","Hong Kong, China","Other",2021,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,103,"HKG","Hong Kong, China","Other",2022,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,103,"HKG","Hong Kong, China","Other",2023,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,103,"HKG","Hong Kong, China","Other",2024,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,104,"HND","Honduras","LRIC",2019,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,104,"HND","Honduras","LRIC",2020,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,104,"HND","Honduras","LRIC",2021,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,104,"HND","Honduras","LRIC",2022,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,104,"HND","Honduras","LRIC",2023,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,104,"HND","Honduras","LRIC",2024,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,114,"IDN","Indonesia","LRIC+",2021,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,114,"IDN","Indonesia","LRIC+",2022,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,114,"IDN","Indonesia","LRIC+",2023,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,114,"IDN","Indonesia","LRIC+",2024,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,116,"IRN","Iran (Islamic Republic of)",,2019,"","","Advanced retail","Fully Distributed Costs","LRIC+","Other",,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,118,"ISL","Iceland","Other",2019,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,118,"ISL","Iceland","Other",2021,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,118,"ISL","Iceland","Other",2022,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,118,"ISL","Iceland","Other",2023,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,118,"ISL","Iceland","Other",2024,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,124,"JOR","Jordan","LRIC+",2021,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,124,"JOR","Jordan","LRIC+",2022,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,124,"JOR","Jordan","Other",2024,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,130,"KWT","Kuwait","Other",2019,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,130,"KWT","Kuwait","Other",2020,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,130,"KWT","Kuwait","Other",2021,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,130,"KWT","Kuwait","Other",2022,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,130,"KWT","Kuwait","Other",2023,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,130,"KWT","Kuwait","LRIC",2024,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,131,"LAO","Lao P.D.R.","Fully Distributed Costs",2020,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,131,"LAO","Lao P.D.R.","Fully Distributed Costs",2021,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,131,"LAO","Lao P.D.R.","Fully Distributed Costs",2022,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,135,"LCA","Saint Lucia","LRIC+",2020,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,135,"LCA","Saint Lucia","LRIC+",2021,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,135,"LCA","Saint Lucia","LRIC+",2022,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,135,"LCA","Saint Lucia","LRIC+",2023,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,135,"LCA","Saint Lucia","LRIC+",2024,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,137,"LSO","Lesotho","Other",2019,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,137,"LSO","Lesotho","Other",2023,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,142,"MUS","Mauritius","Fully Distributed Costs",2021,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,142,"MUS","Mauritius","Fully Distributed Costs",2022,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,142,"MUS","Mauritius","Fully Distributed Costs",2023,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,142,"MUS","Mauritius","Fully Distributed Costs",2024,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,149,"MDV","Maldives","Stand Alone Costs (SAC)",2024,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,150,"MLI","Mali","LRIC+",2020,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,150,"MLI","Mali","Fully Distributed Costs",2023,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,152,"MNG","Mongolia","LRIC",2019,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,152,"MNG","Mongolia",,2020,"","","Advanced retail","LRIC+","Stand Alone Costs (SAC)",,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,152,"MNG","Mongolia",,2021,"","","Advanced retail","Stand Alone Costs (SAC)","LRIC+",,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,152,"MNG","Mongolia",,2022,"","","Advanced retail","Stand Alone Costs (SAC)","LRIC+",,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,152,"MNG","Mongolia","LRIC+",2023,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,152,"MNG","Mongolia","LRIC+",2024,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,153,"MOZ","Mozambique","LRAIC",2019,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,153,"MOZ","Mozambique","LRIC+",2020,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,153,"MOZ","Mozambique","LRIC+",2021,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,155,"MAR","Morocco","Other",2019,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,161,"MWI","Malawi","LRIC+",2019,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,161,"MWI","Malawi","LRIC+",2021,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,163,"NIC","Nicaragua","Other",2021,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,163,"NIC","Nicaragua","Other",2022,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,163,"NIC","Nicaragua","Other",2023,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,163,"NIC","Nicaragua","Other",2024,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,167,"NGA","Nigeria","LRIC",2019,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,167,"NGA","Nigeria","LRIC+",2021,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,169,"NAM","Namibia","Other",2019,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,171,"NPL","Nepal (Republic of)","LRIC+",2020,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,176,"OMN","Oman","Fully Distributed Costs",2020,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,176,"OMN","Oman","Fully Distributed Costs",2022,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,176,"OMN","Oman","Fully Distributed Costs",2023,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,176,"OMN","Oman","Fully Distributed Costs",2024,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,182,"PAK","Pakistan","Other",2020,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,192,"PRY","Paraguay","Other",2023,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,196,"QAT","Qatar","Fully Distributed Costs",2019,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,196,"QAT","Qatar","Fully Distributed Costs",2020,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,196,"QAT","Qatar","Fully Distributed Costs",2021,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,196,"QAT","Qatar","Fully Distributed Costs",2022,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,196,"QAT","Qatar","Fully Distributed Costs",2023,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,196,"QAT","Qatar","Fully Distributed Costs",2024,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,201,"RWA","Rwanda","Other",2024,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,202,"RUS","Russian Federation","Fully Distributed Costs",2021,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,202,"RUS","Russian Federation","Fully Distributed Costs",2022,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,202,"RUS","Russian Federation","Fully Distributed Costs",2023,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,203,"SWE","Sweden","Other",2020,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,205,"SDN","Sudan","LRIC",2020,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,205,"SDN","Sudan","LRIC",2021,"","","Advanced retail",,,,,
31670,"tpCost_Methodolgy_Adv_R_Mobile","Advanced retail services",,,205,"SDN","Sudan","LRIC",2022,"","","Advanced retail",,,,,
