"seriesID","seriesCode","seriesName","seriesParent","seriesUnits","entityID","entityIso","entityName","dataValue","dataYear","dataNote","dataSource","seriesDescription"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",37,"BLR","Belarus","4.99",2025,"","Ministry of Communications and Informatization; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",38,"BLZ","Belize","13.5",2025,"","ITU Research; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",39,"BOL","Bolivia (Plurinational State of)","14.47",2025,"","ITU Research; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",40,"BWA","Botswana","11.1",2025,"","ITU Research; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",41,"BRB","Barbados","52.5",2025,"","ITU Research; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",42,"MMR","Myanmar","1.5",2025,"","Posts and Telecommunications Department, Ministry of Transport and Communications and ITU Research; UNOPS","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",43,"BRN","Brunei Darussalam","7.04",2025,"","ITU Research; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",44,"BTN","Bhutan","2.5",2025,"","ITU Research; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",45,"BGR","Bulgaria","12.11",2025,"","Communications Regulation Commission; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",46,"CAF","Central African Rep.","8.02",2025,"","ITU Research; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",47,"CAN","Canada","19.69",2025,"","Canadian Radio-television and Telecommunications Commission; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",48,"KHM","Cambodia","4.0",2025,"","ITU Research; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",49,"CHL","Chile","7.79",2025,"","Subsecretaría de Telecomunicaciones; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",50,"CHN","China","3.81",2025,"","ITU Research; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",52,"COK","Cook Islands","16.47",2025,"","ITU Research; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",53,"COL","Colombia","7.35",2025,"","COMISION DE REGULACION DE COMUNICACIONES; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",54,"LKA","Sri Lanka","1.57",2025,"","ITU Research; UNOPS","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",55,"CMR","Cameroon","9.02",2025,"","Agence de Régulation des Télécommunications; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",57,"COG","Congo (Rep. of the)","11.59",2025,"","Agence de Régulation des Postes et des Communications Electroniques and ITU Research; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",58,"COM","Comoros","8.56",2025,"","ITU Research; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",59,"CPV","Cabo Verde","6.67",2025,"","Agência de Regulação Multissetorial da Economia - ARME; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",61,"CIV","Côte d'Ivoire","3.21",2025,"","ITU Research; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",62,"CRI","Costa Rica","11.69",2025,"","Superintendencia de Telecomunicaciones; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",63,"CUB","Cuba","18.72",2025,"","ITU Research; UNOPS","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",65,"CYM","Cayman Islands","83.88",2025,"","ITU Research; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",66,"CYP","Cyprus","10.52",2025,"","Office of the Commissioner for Electronic Communications and Postal Regulation; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",67,"DEU","Germany","10.51",2025,"","Bundesnetzagentur (BNetzA) / Federal Network Agency; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",69,"DJI","Djibouti","22.51",2025,"","Ministère de la Communication chargé des Postes et des Télécommunications; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",70,"DMA","Dominica","40.74",2025,"","ITU Research; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",71,"DNK","Denmark","11.14",2025,"","Agency for Digital Government; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",72,"DOM","Dominican Rep.","10.83",2025,"","Instituto Dominicano de las Telecomunicaciones (INDOTEL); IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",73,"ESP","Spain","11.57",2025,"","Comisión Nacional de los Mercados y la Competencia; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",74,"EGY","Egypt","1.38",2025,"","Ministry of Communications and Information Technology and ITU Research; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",75,"ECU","Ecuador","13.95",2025,"","Agencia de Regulación y Control de las Telecomunicaciones and ITU Research; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",76,"EST","Estonia","4.21",2025,"","Estonian Consumer Protection and Technical Regulatory Authority; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",77,"ETH","Ethiopia","0.75",2025,"","ITU Research; UNOPS","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",78,"FRA","France","10.51",2025,"","ITU Research; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",79,"FJI","Fiji","29.5",2025,"","ITU Research; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",81,"FIN","Finland","16.02",2025,"","Finnish Transport and Communications Agency; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",83,"FSM","Micronesia","31.5",2025,"","ITU Research; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",84,"GBR","United Kingdom","12.59",2025,"","Office of Communications; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",85,"GAB","Gabon","12.83",2025,"","ITU Research; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",90,"GHA","Ghana","1.31",2025,"","National Communications Authority; UNOPS","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",91,"GIB","Gibraltar","25.18",2025,"","ITU Research; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",92,"GMB","Gambia","4.54",2025,"","ITU Research; UNOPS","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",93,"GNB","Guinea-Bissau","4.81",2025,"","Autoridade Reguladora Nacional das TIC; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",95,"GRC","Greece","13.31",2025,"","Hellenic Telecommunications & Post Commission; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",96,"GRD","Grenada","44.41",2025,"","ITU Research; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",97,"GRL","Greenland","35.11",2025,"","ITU Research; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",98,"GTM","Guatemala","14.91",2025,"","Superintendencia de Telecomunicaciones (SIT); IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",99,"GUF","French Guiana","25.25",2025,"","ITU Research; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",100,"GIN","Guinea","5.21",2025,"","ITU Research; UNOPS","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",102,"GUY","Guyana","18.99",2025,"","ITU Research; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",103,"HKG","Hong Kong, China","5.14",2025,"","Office of the Communications Authority; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",104,"HND","Honduras","26.12",2025,"","ITU Research; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",105,"HUN","Hungary","11.77",2025,"","ITU Research; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",106,"NLD","Netherlands","18.41",2025,"","ITU Research; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",107,"HRV","Croatia","8.42",2025,"","Croatian Regulatory Authority for Network Industries and ITU Research; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",108,"HTI","Haiti","4.64",2025,"","ITU Research; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",111,"ITA","Italy","15.77",2025,"","AGCOM and ITU Research; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",113,"IND","India","2.18",2025,"","Department of Telecommunications; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",114,"IDN","Indonesia","5.11",2025,"","Ministry of Communications and Digital Affairs and ITU Research; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",115,"IRL","Ireland","21.04",2025,"","ITU Research; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",116,"IRN","Iran (Islamic Republic of)","0.46",2025,"","Information Technology Organization of Iran (ITO); UNOPS","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",117,"IRQ","Iraq","11.54",2025,"","ITU Research; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",118,"ISL","Iceland","17.33",2025,"","Post and Telecom Administration; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",119,"ISR","Israel","12.15",2025,"","Ministry of Communications and ITU Research; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",120,"JPN","Japan","17.67",2025,"","ITU Research; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",122,"JAM","Jamaica","33.35",2025,"","Office of Utilities Regulation; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",124,"JOR","Jordan","11.76",2025,"","The Telecommunications Regulatory Commission of Jordan; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",125,"KEN","Kenya","2.5",2025,"","ITU Research; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
