"seriesID","seriesCode","seriesName","seriesParent","seriesUnits","entityID","entityIso","entityName","dataValue","dataYear","dataNote","dataSource","seriesDescription","dataValue 1","dataValue 2","dataValue 3","dataValue 4","dataValue 5","dataValue 6"
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,10,"ALB","Albania","No, there are no targeted incentives",2018,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,10,"ALB","Albania","No, there are no targeted incentives",2019,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,10,"ALB","Albania","No, there are no targeted incentives",2020,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,10,"ALB","Albania","No, there are no targeted incentives",2021,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,10,"ALB","Albania","No, there are no targeted incentives",2022,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,11,"DZA","Algeria","Yes, for operators in rural areas",2018,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,11,"DZA","Algeria","No, there are no targeted incentives",2020,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,11,"DZA","Algeria","No, there are no targeted incentives",2021,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,11,"DZA","Algeria","Yes, for other operators",2022,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,16,"ARG","Argentina","No, there are no targeted incentives",2018,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,16,"ARG","Argentina","Yes, for other operators",2019,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,16,"ARG","Argentina","Yes, for other operators",2022,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,17,"ARM","Armenia","Yes, for all operators (including virtual operators)",2018,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,17,"ARM","Armenia","Yes, for all operators (including virtual operators)",2019,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,17,"ARM","Armenia","No, there are no targeted incentives",2020,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,17,"ARM","Armenia","No, there are no targeted incentives",2021,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,17,"ARM","Armenia","Yes, for operators in rural areas",2022,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,18,"SAU","Saudi Arabia","Yes, for all operators (including virtual operators)",2018,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,18,"SAU","Saudi Arabia","Yes, for all operators (including virtual operators)",2019,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,18,"SAU","Saudi Arabia","Yes, for all operators (including virtual operators)",2020,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,18,"SAU","Saudi Arabia","Yes, for all operators (including virtual operators)",2021,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,18,"SAU","Saudi Arabia","Yes, for all operators (including virtual operators)",2022,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,18,"SAU","Saudi Arabia","Yes, for all operators (including virtual operators)",2024,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,23,"AUS","Australia","No, there are no targeted incentives",2018,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,23,"AUS","Australia","No, there are no targeted incentives",2019,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,23,"AUS","Australia","No, there are no targeted incentives",2020,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,23,"AUS","Australia","No, there are no targeted incentives",2021,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,23,"AUS","Australia","No, there are no targeted incentives",2022,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,24,"AUT","Austria","No, there are no targeted incentives",2018,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,24,"AUT","Austria","Yes, for other operators",2019,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,24,"AUT","Austria","No, there are no targeted incentives",2022,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,25,"AZE","Azerbaijan","Yes, for operators in rural areas",2018,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,25,"AZE","Azerbaijan",,2019,"","","","Yes, for operators in rural areas","Yes, for universal service providers",,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,25,"AZE","Azerbaijan",,2020,"","","","Yes, for operators in rural areas","Yes, for universal service providers",,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,25,"AZE","Azerbaijan",,2021,"","","","Yes, for universal service providers","Yes, for operators in rural areas",,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,25,"AZE","Azerbaijan",,2022,"","","","Yes, for operators in rural areas","Yes, for universal service providers",,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,27,"BRA","Brazil","Yes, for other operators",2018,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,27,"BRA","Brazil","No, there are no targeted incentives",2019,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,27,"BRA","Brazil","Yes, for other operators",2020,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,27,"BRA","Brazil","Yes, for other operators",2021,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,27,"BRA","Brazil","Yes, for other operators",2022,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,27,"BRA","Brazil","Yes, for all operators (including virtual operators)",2024,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,28,"BHS","Bahamas","No, there are no targeted incentives",2019,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,28,"BHS","Bahamas","No, there are no targeted incentives",2020,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,28,"BHS","Bahamas","No, there are no targeted incentives",2021,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,28,"BHS","Bahamas","No, there are no targeted incentives",2022,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,29,"BDI","Burundi","Yes, for all operators (including virtual operators)",2018,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,29,"BDI","Burundi","No, there are no targeted incentives",2019,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,29,"BDI","Burundi","No, there are no targeted incentives",2020,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,29,"BDI","Burundi","No, there are no targeted incentives",2021,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,29,"BDI","Burundi","No, there are no targeted incentives",2022,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,30,"BEL","Belgium","Yes, for operators in rural areas",2018,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,30,"BEL","Belgium","Yes, for operators in rural areas",2019,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,30,"BEL","Belgium","Yes, for operators in rural areas",2020,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,30,"BEL","Belgium","Yes, for operators in rural areas",2021,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,30,"BEL","Belgium","Yes, for operators in rural areas",2022,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,30,"BEL","Belgium","Yes, for all operators (including virtual operators)",2024,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,31,"BEN","Benin","Yes, for all operators (including virtual operators)",2018,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,31,"BEN","Benin","Yes, for all operators (including virtual operators)",2019,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,31,"BEN","Benin","Yes, for all operators (including virtual operators)",2020,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,31,"BEN","Benin","Yes, for all operators (including virtual operators)",2021,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,31,"BEN","Benin",,2022,"","","","Yes, for facility/infrastructure operators","Yes, for universal service providers","Yes, for other operators","Yes, for operators in rural areas",,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,33,"BFA","Burkina Faso","No, there are no targeted incentives",2018,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,33,"BFA","Burkina Faso","Yes, for all operators (including virtual operators)",2019,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,33,"BFA","Burkina Faso","Yes, for facility/infrastructure operators",2022,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,34,"BGD","Bangladesh","No, there are no targeted incentives",2018,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,34,"BGD","Bangladesh","No, there are no targeted incentives",2020,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,34,"BGD","Bangladesh","No, there are no targeted incentives",2021,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,34,"BGD","Bangladesh","No, there are no targeted incentives",2022,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,37,"BLR","Belarus","No, there are no targeted incentives",2018,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,37,"BLR","Belarus","No, there are no targeted incentives",2019,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,37,"BLR","Belarus","Yes, for all operators (including virtual operators)",2020,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,37,"BLR","Belarus","Yes, for all operators (including virtual operators)",2021,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,37,"BLR","Belarus","No, there are no targeted incentives",2022,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,39,"BOL","Bolivia (Plurinational State of)","Yes, for operators in rural areas",2019,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,39,"BOL","Bolivia (Plurinational State of)","No, there are no targeted incentives",2022,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,40,"BWA","Botswana","No, there are no targeted incentives",2019,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,40,"BWA","Botswana","Yes, for other operators",2020,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,40,"BWA","Botswana","Yes, for other operators",2021,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,40,"BWA","Botswana","Yes, for universal service providers",2022,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,40,"BWA","Botswana","No, there are no targeted incentives",2024,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,42,"MMR","Myanmar","No, there are no targeted incentives",2018,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,42,"MMR","Myanmar","No, there are no targeted incentives",2019,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,42,"MMR","Myanmar","Yes, for other operators",2022,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,43,"BRN","Brunei Darussalam","No, there are no targeted incentives",2018,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,43,"BRN","Brunei Darussalam","No, there are no targeted incentives",2019,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,43,"BRN","Brunei Darussalam","Yes, for all operators (including virtual operators)",2022,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,44,"BTN","Bhutan","No, there are no targeted incentives",2020,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,44,"BTN","Bhutan","No, there are no targeted incentives",2021,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,45,"BGR","Bulgaria","No, there are no targeted incentives",2018,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,45,"BGR","Bulgaria","No, there are no targeted incentives",2020,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,45,"BGR","Bulgaria","No, there are no targeted incentives",2021,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,45,"BGR","Bulgaria","No, there are no targeted incentives",2022,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,46,"CAF","Central African Rep.","No, there are no targeted incentives",2019,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,47,"CAN","Canada","No, there are no targeted incentives",2018,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,47,"CAN","Canada","No, there are no targeted incentives",2019,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,47,"CAN","Canada","No, there are no targeted incentives",2020,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,47,"CAN","Canada","No, there are no targeted incentives",2021,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,47,"CAN","Canada","No, there are no targeted incentives",2022,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,47,"CAN","Canada","No, there are no targeted incentives",2024,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,48,"KHM","Cambodia","Yes, for other operators",2019,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,48,"KHM","Cambodia","No, there are no targeted incentives",2020,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,48,"KHM","Cambodia","No, there are no targeted incentives",2021,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,48,"KHM","Cambodia","No, there are no targeted incentives",2022,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,49,"CHL","Chile",,2018,"","","","Yes, for all operators (including virtual operators)","Yes, for universal service providers","Yes, for operators in rural areas",,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,49,"CHL","Chile","No, there are no targeted incentives",2019,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,49,"CHL","Chile","No, there are no targeted incentives",2020,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,49,"CHL","Chile","No, there are no targeted incentives",2021,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,49,"CHL","Chile","No, there are no targeted incentives",2022,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,50,"CHN","China","Yes, for universal service providers",2019,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,50,"CHN","China","Yes, for universal service providers",2020,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,50,"CHN","China","Yes, for universal service providers",2021,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,53,"COL","Colombia","Yes, for other operators",2018,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,53,"COL","Colombia","Yes, for other operators",2019,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,53,"COL","Colombia","Yes, for all operators (including virtual operators)",2020,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,53,"COL","Colombia","Yes, for all operators (including virtual operators)",2021,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,53,"COL","Colombia","Yes, for all operators (including virtual operators)",2022,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,53,"COL","Colombia","Yes, for all operators (including virtual operators)",2024,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,54,"LKA","Sri Lanka","Yes, for operators in rural areas",2019,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,54,"LKA","Sri Lanka","Yes, for operators in rural areas",2020,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,54,"LKA","Sri Lanka","Yes, for operators in rural areas",2021,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,54,"LKA","Sri Lanka","Yes, for operators in rural areas",2022,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,54,"LKA","Sri Lanka","Yes, for all operators (including virtual operators)",2024,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,55,"CMR","Cameroon","Yes, for universal service providers",2019,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,55,"CMR","Cameroon",,2020,"","","","Yes, for universal service providers","Yes, for operators in rural areas","Yes, for all operators (including virtual operators)",,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,55,"CMR","Cameroon",,2021,"","","","Yes, for operators in rural areas","Yes, for all operators (including virtual operators)","Yes, for universal service providers",,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,55,"CMR","Cameroon","Yes, for all operators (including virtual operators)",2024,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,57,"COG","Congo (Rep. of the)","No, there are no targeted incentives",2018,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,57,"COG","Congo (Rep. of the)","No, there are no targeted incentives",2019,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,57,"COG","Congo (Rep. of the)",,2020,"","","","Yes, for all operators (including virtual operators)","Yes, for operators in rural areas","Yes, for universal service providers","Yes, for other operators",,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,57,"COG","Congo (Rep. of the)",,2021,"","","","Yes, for universal service providers","Yes, for other operators","Yes, for all operators (including virtual operators)","Yes, for operators in rural areas",,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,57,"COG","Congo (Rep. of the)",,2022,"","","","Yes, for other operators","Yes, for universal service providers","Yes, for all operators (including virtual operators)","Yes, for operators in rural areas",,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,57,"COG","Congo (Rep. of the)","Yes, for all operators (including virtual operators)",2024,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,58,"COM","Comoros","No, there are no targeted incentives",2018,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,58,"COM","Comoros","No, there are no targeted incentives",2019,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,58,"COM","Comoros","No, there are no targeted incentives",2020,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,58,"COM","Comoros","No, there are no targeted incentives",2021,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,59,"CPV","Cabo Verde","No, there are no targeted incentives",2018,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,59,"CPV","Cabo Verde","Yes, for all operators (including virtual operators)",2019,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,59,"CPV","Cabo Verde","Yes, for operators in rural areas",2020,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,59,"CPV","Cabo Verde","Yes, for operators in rural areas",2021,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,59,"CPV","Cabo Verde","Yes, for operators in rural areas",2022,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,61,"CIV","Côte d'Ivoire","Yes, for all operators (including virtual operators)",2020,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,61,"CIV","Côte d'Ivoire","Yes, for all operators (including virtual operators)",2021,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,62,"CRI","Costa Rica","Yes, for universal service providers",2019,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,62,"CRI","Costa Rica","No, there are no targeted incentives",2020,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,62,"CRI","Costa Rica","No, there are no targeted incentives",2021,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,62,"CRI","Costa Rica","Yes, for universal service providers",2022,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,62,"CRI","Costa Rica","Yes, for all operators (including virtual operators)",2024,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,63,"CUB","Cuba","No, there are no targeted incentives",2018,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,63,"CUB","Cuba","No, there are no targeted incentives",2019,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,63,"CUB","Cuba","No, there are no targeted incentives",2020,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,63,"CUB","Cuba","No, there are no targeted incentives",2021,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,63,"CUB","Cuba","No, there are no targeted incentives",2022,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,66,"CYP","Cyprus",,2018,"","","","Yes, for all operators (including virtual operators)","Yes, for universal service providers",,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,66,"CYP","Cyprus","No, there are no targeted incentives",2019,"","","",,,,,,
24718,"trRegulatoryIncentivesOperators","Regulatory incentives for telecom/ICT operators",,,66,"CYP","Cyprus","Yes, for universal service providers",2020,"","","",,,,,,
