"seriesID","seriesCode","seriesName","seriesParent","seriesUnits","entityID","entityIso","entityName","dataValue","dataYear","dataNote","dataSource","seriesDescription","dataValue 1","dataValue 2","dataValue 3","dataValue 4"
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,17,"ARM","Armenia","Other",2020,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,17,"ARM","Armenia","Other",2021,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,17,"ARM","Armenia","Other",2022,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,17,"ARM","Armenia","Other",2023,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,17,"ARM","Armenia","Other",2024,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,18,"SAU","Saudi Arabia","Bottom-up (BU)",2019,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,18,"SAU","Saudi Arabia","Bottom-up (BU)",2020,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,18,"SAU","Saudi Arabia","Bottom-up (BU)",2021,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,18,"SAU","Saudi Arabia","Bottom-up (BU)",2022,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,18,"SAU","Saudi Arabia","Bottom-up (BU)",2023,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,29,"BDI","Burundi","Other",2021,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,29,"BDI","Burundi","Other",2022,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,29,"BDI","Burundi","Other",2023,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,29,"BDI","Burundi","Other",2024,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,31,"BEN","Benin","Top-down (TD)",2019,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,31,"BEN","Benin","Bottom-up (BU)",2020,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,31,"BEN","Benin","Bottom-up (BU)",2021,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,31,"BEN","Benin","Bottom-up (BU)",2022,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,31,"BEN","Benin","Bottom-up (BU)",2023,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,31,"BEN","Benin","Bottom-up (BU)",2024,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,34,"BGD","Bangladesh","Hybrid",2022,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,35,"BHR","Bahrain","Other",2021,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,35,"BHR","Bahrain","Other",2022,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,35,"BHR","Bahrain","Other",2023,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,35,"BHR","Bahrain","Other",2024,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,37,"BLR","Belarus","Hybrid",2020,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,37,"BLR","Belarus","Hybrid",2021,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,39,"BOL","Bolivia (Plurinational State of)","Top-down (TD)",2021,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,39,"BOL","Bolivia (Plurinational State of)","Top-down (TD)",2022,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,39,"BOL","Bolivia (Plurinational State of)","Top-down (TD)",2023,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,39,"BOL","Bolivia (Plurinational State of)","Top-down (TD)",2024,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,40,"BWA","Botswana","Bottom-up (BU)",2020,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,40,"BWA","Botswana","Bottom-up (BU)",2021,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,40,"BWA","Botswana","Bottom-up (BU)",2022,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,40,"BWA","Botswana","Bottom-up (BU)",2023,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,40,"BWA","Botswana","Bottom-up (BU)",2024,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,41,"BRB","Barbados","Other",2022,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,41,"BRB","Barbados","Other",2023,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,42,"MMR","Myanmar","Hybrid",2022,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,42,"MMR","Myanmar","Hybrid",2024,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,43,"BRN","Brunei Darussalam","Other",2019,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,43,"BRN","Brunei Darussalam","Other",2020,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,43,"BRN","Brunei Darussalam","Other",2021,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,43,"BRN","Brunei Darussalam","Other",2022,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,43,"BRN","Brunei Darussalam","Other",2023,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,43,"BRN","Brunei Darussalam","Other",2024,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,48,"KHM","Cambodia","Hybrid",2021,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,48,"KHM","Cambodia","Hybrid",2022,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,48,"KHM","Cambodia","Hybrid",2023,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,49,"CHL","Chile","Other",2019,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,49,"CHL","Chile","Bottom-up (BU)",2020,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,49,"CHL","Chile","Bottom-up (BU)",2021,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,49,"CHL","Chile","Bottom-up (BU)",2022,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,49,"CHL","Chile","Bottom-up (BU)",2023,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,49,"CHL","Chile","Bottom-up (BU)",2024,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,50,"CHN","China","Other",2021,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,50,"CHN","China","Other",2022,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,50,"CHN","China","Other",2023,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,55,"CMR","Cameroon","Hybrid",2021,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,55,"CMR","Cameroon",,2022,"","","Advanced retail mobile","Other","Hybrid",,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,57,"COG","Congo (Rep. of the)","Hybrid",2019,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,57,"COG","Congo (Rep. of the)","Hybrid",2021,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,57,"COG","Congo (Rep. of the)","Hybrid",2022,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,57,"COG","Congo (Rep. of the)","Hybrid",2023,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,57,"COG","Congo (Rep. of the)","Hybrid",2024,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,63,"CUB","Cuba","Top-down (TD)",2022,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,63,"CUB","Cuba","Top-down (TD)",2023,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,63,"CUB","Cuba","Top-down (TD)",2024,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,66,"CYP","Cyprus","Other",2019,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,66,"CYP","Cyprus","Top-down (TD)",2020,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,70,"DMA","Dominica","Other",2024,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,74,"EGY","Egypt","Other",2020,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,74,"EGY","Egypt","Other",2021,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,74,"EGY","Egypt","Other",2023,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,74,"EGY","Egypt","Other",2024,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,78,"FRA","France","Other",2019,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,79,"FJI","Fiji","Top-down (TD)",2021,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,79,"FJI","Fiji","Top-down (TD)",2022,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,85,"GAB","Gabon","Bottom-up (BU)",2019,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,85,"GAB","Gabon","Bottom-up (BU)",2021,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,85,"GAB","Gabon","Top-down (TD)",2023,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,85,"GAB","Gabon","Top-down (TD)",2024,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,98,"GTM","Guatemala","Other",2022,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,98,"GTM","Guatemala","Other",2023,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,98,"GTM","Guatemala","Other",2024,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,103,"HKG","Hong Kong, China","Other",2019,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,103,"HKG","Hong Kong, China","Other",2020,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,103,"HKG","Hong Kong, China","Other",2021,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,103,"HKG","Hong Kong, China","Other",2022,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,103,"HKG","Hong Kong, China","Other",2023,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,103,"HKG","Hong Kong, China","Other",2024,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,104,"HND","Honduras","Bottom-up (BU)",2019,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,104,"HND","Honduras","Bottom-up (BU)",2020,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,104,"HND","Honduras","Bottom-up (BU)",2021,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,104,"HND","Honduras","Bottom-up (BU)",2022,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,104,"HND","Honduras","Bottom-up (BU)",2023,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,104,"HND","Honduras","Bottom-up (BU)",2024,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,114,"IDN","Indonesia","Bottom-up (BU)",2021,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,114,"IDN","Indonesia","Bottom-up (BU)",2022,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,114,"IDN","Indonesia","Top-down (TD)",2023,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,114,"IDN","Indonesia","Top-down (TD)",2024,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,115,"IRL","Ireland","Other",2021,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,115,"IRL","Ireland","Other",2022,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,115,"IRL","Ireland","Other",2023,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,115,"IRL","Ireland","Other",2024,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,116,"IRN","Iran (Islamic Republic of)",,2019,"","","Advanced retail mobile","Other","Top-down (TD)",,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,116,"IRN","Iran (Islamic Republic of)","Bottom-up (BU)",2024,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,118,"ISL","Iceland","Other",2019,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,118,"ISL","Iceland","Other",2021,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,118,"ISL","Iceland","Other",2022,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,118,"ISL","Iceland","Other",2023,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,118,"ISL","Iceland","Other",2024,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,124,"JOR","Jordan","Hybrid",2021,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,124,"JOR","Jordan","Hybrid",2022,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,124,"JOR","Jordan","Other",2024,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,130,"KWT","Kuwait",,2019,"","","Advanced retail mobile","Hybrid","Other",,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,130,"KWT","Kuwait","Other",2020,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,130,"KWT","Kuwait","Other",2021,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,130,"KWT","Kuwait","Other",2022,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,130,"KWT","Kuwait","Other",2023,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,130,"KWT","Kuwait","Bottom-up (BU)",2024,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,131,"LAO","Lao P.D.R.","Top-down (TD)",2020,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,131,"LAO","Lao P.D.R.","Top-down (TD)",2021,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,131,"LAO","Lao P.D.R.","Top-down (TD)",2022,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,135,"LCA","Saint Lucia","Bottom-up (BU)",2020,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,135,"LCA","Saint Lucia","Bottom-up (BU)",2021,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,135,"LCA","Saint Lucia","Bottom-up (BU)",2022,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,135,"LCA","Saint Lucia","Bottom-up (BU)",2023,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,135,"LCA","Saint Lucia","Bottom-up (BU)",2024,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,137,"LSO","Lesotho","Other",2019,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,137,"LSO","Lesotho","Other",2023,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,142,"MUS","Mauritius","Top-down (TD)",2021,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,142,"MUS","Mauritius","Top-down (TD)",2022,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,142,"MUS","Mauritius","Top-down (TD)",2023,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,142,"MUS","Mauritius","Top-down (TD)",2024,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,149,"MDV","Maldives","Top-down (TD)",2024,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,150,"MLI","Mali","Bottom-up (BU)",2020,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,150,"MLI","Mali",,2023,"","","Advanced retail mobile","Top-down (TD)","Bottom-up (BU)",,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,152,"MNG","Mongolia","Hybrid",2019,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,152,"MNG","Mongolia","Hybrid",2020,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,152,"MNG","Mongolia","Hybrid",2021,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,152,"MNG","Mongolia","Hybrid",2022,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,152,"MNG","Mongolia","Hybrid",2023,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,152,"MNG","Mongolia","Hybrid",2024,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,153,"MOZ","Mozambique","Hybrid",2019,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,153,"MOZ","Mozambique","Hybrid",2020,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,153,"MOZ","Mozambique","Hybrid",2021,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,155,"MAR","Morocco","Other",2019,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,161,"MWI","Malawi","Bottom-up (BU)",2019,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,161,"MWI","Malawi","Bottom-up (BU)",2021,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,163,"NIC","Nicaragua","Other",2021,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,163,"NIC","Nicaragua","Other",2022,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,163,"NIC","Nicaragua","Other",2023,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,163,"NIC","Nicaragua","Other",2024,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,167,"NGA","Nigeria","Bottom-up (BU)",2019,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,167,"NGA","Nigeria","Hybrid",2021,"","","Advanced retail mobile",,,,
31662,"tpCost_Modelling_Approch_Adv_R_Mobile","Advanced retail mobile services",,,169,"NAM","Namibia","Other",2019,"","","Advanced retail mobile",,,,
